"","hashtags","Freq"
"664","Updates",0.0001903
"665","Bolsonaro",0.00019
"666","Covi",0.0001898
"667","Victoria",0.0001896
"668","JAYPEEFEES",0.0001893
"669","CNNSOTU",0.000189
"670","50sWomen",0.0001888
"671","Trum",0.0001885
"672","Toronto",0.0001884
"673","POTUS",0.000188
"674","IWantASeason",0.0001879
"675","Venezuela",0.0001876
"676","CarrieLam",0.0001874
"677","GhislaineMaxwell",0.0001873
"678","au",0.0001867
"679","airborne",0.0001865
"680","children",0.0001865
"681","R",0.0001859
"682","WV",0.0001858
"683","London",0.0001855
"684","Facecoverings",0.0001845
"685","Chi",0.0001844
"686","UighurGenocide",0.000184
"687","TN",0.0001839
"688","Vietnam",0.0001837
"689","Vijay",0.0001831
"690","PMIKFightsForNation",0.000183
"691","FDA",0.0001828
"692","Respect",0.0001823
"693","Gurugram",0.0001822
"694","AmazingChina",0.0001818
"695","podcast",0.0001818
"696","Georgia",0.0001817
"697","SchoolReopening",0.0001816
"698","uk",0.0001815
"699","BoycottUGCGuidelines",0.0001811
"700","StartAlpTraining",0.0001809
"701","ArtificialIntelligence",0.0001806
"702","unemployment",0.0001804
"703","slavefr",0.0001802
"704","ScottyFromMarketing",0.0001797
"705","Zero",0.0001796
"706","Taiwans",0.0001795
"707","CustodianAt25",0.0001793
"708","MLB",0.0001791
"709","NotMyChild",0.0001791
"710","TrumpIsNotWell",0.0001789
"711","CancelExam",0.0001788
"712","data",0.0001788
"713","related",0.0001788
"714","XIUMIN",0.0001786
"715","patients",0.0001785
"716","Congress",0.0001784
"717","Presidementia",0.0001784
"718","Emergency",0.0001783
"719","DohKyungsoo",0.0001781
"720","CRStart973ALPJoining",0.0001779
"721","UGCGuidel",0.0001779
"722","springst",0.0001778
"723","ChinaLiedPeopleDied",0.0001776
"724","AmericaOrTrump",0.000177
"725","Banksy",0.000177
"726","Rwanda",0.000177
"727","Qanon",0.0001765
"728","Cov",0.0001762
"729","1MillionCovidTestsinAP",0.0001761
"730","AssamFloods2020",0.0001758
"731","LIS",0.0001758
"732","media",0.0001754
"733","RIP",0.0001748
"734","Bangladesh",0.0001746
"735","SCOTUS",0.0001745
"736","ChinaJoes",0.0001741
"737","love",0.000174
"738","Don",0.0001735
"739","PelosiMustGo",0.0001729
"740","StopTheSpread",0.0001728
"741","LALISA",0.0001727
"742","secondwave",0.0001724
"743","lockdowns",0.0001715
"744","Wayfair",0.0001714
"745","CitiNewsroom",0.0001713
"746","Dubai",0.0001712
"747","MedTwitter",0.0001705
"748","CheeringForMCSoobin",0.0001703
"749","Hove",0.0001703
"750","Cbseboard",0.0001702
"751","Masks4All",0.0001701
"752","Virusunless",0.0001695
"753","DYK",0.000169
"754","FabricatedIndianMedia",0.000169
"755","5",0.0001687
"756","IndiaChinaFaceOff",0.0001679
"757","عیدپراحتیاط",0.0001679
"758","FactCheck",0.0001677
"759","Accounting",0.0001674
"760","Illinois",0.0001674
"761","amp",0.0001673
"762","ChinaVsWorld",0.0001673
"763","HappyBirthdaySuriya",0.000167
"764","TRPKingThalaAJITH",0.0001669
"765","NWO",0.0001668
"766","DataScience",0.0001667
"767","sbjclasses",0.0001666
"768","July4th",0.0001661
"769","digital",0.000166
"770","SSRCaseIsNotSuicide",0.0001658
"771","Boris",0.0001656
"772","Iranian",0.0001655
"773","Thala",0.0001655
"774","StudentLivesMatter",0.0001654
"775","TX",0.0001654
"776","SlowTheSpread",0.0001651
"777","AdvanceHBDPawankalyan",0.0001646
