"","hashtags","Freq"
"371","Nurses",2.42342611992417e-05
"372","Indias",2.41494562506236e-05
"373","CA",2.40846054075626e-05
"374","Korea",2.40696398283947e-05
"375","EhsaasEmergencyCash",2.40646513020054e-05
"376","stayathome",2.39449266686621e-05
"377","flattenthecurve",2.39100069839369e-05
"378","Doctors",2.39000299311583e-05
"379","SelfIsolation",2.39000299311583e-05
"380","Taiwans",2.37653397186471e-05
"381","DrFauci",2.37503741394792e-05
"382","art",2.36955003491968e-05
"383","In",2.36855232964182e-05
"384","LockdownExtended",2.36057068741894e-05
"385","Liar",2.34560510825102e-05
"386","pol",2.34510625561209e-05
"387","punjab",2.33113838172204e-05
"388","A",2.32864411852739e-05
"389","Masks4All",2.32365559213808e-05
"390","TakeResponsibility",2.32215903422129e-05
"391","data",2.30968771824803e-05
"392","AskTheAG",2.30769230769231e-05
"393","NHSheroes",2.29971066546942e-05
"394","ReopenAmerica",2.28923476005188e-05
"395","TheLockdown",2.28025541255113e-05
"396","WisconsinPrimary",2.27875885463434e-05
"397","Tiruppur",2.2747680335229e-05
"398","BigData",2.26628753866108e-05
"399","TrumpPressConference",2.25880474907712e-05
"400","Uganda",2.25830589643819e-05
"401","AFP",2.25581163324354e-05
"402","I",2.24733113838172e-05
"403","RahulGandhi",2.24433802254814e-05
"404","business",2.23585752768632e-05
"405","RIP",2.23485982240846e-05
"406","Kenya",2.2109148957398e-05
"407","Afghanistan",2.20692407462835e-05
"408","TabhleegiJamaat",2.2044298114337e-05
"409","USNSComfort",2.2044298114337e-05
"410","ventilators",2.1994412850444e-05
"411","Ghana",2.19545046393295e-05
"412","RT",2.19096079018258e-05
"413","testing",2.187967674349e-05
"414","Vir",2.18447570587648e-05
"415","NY21",2.18048488476504e-05
"416","PPP",2.17799062157039e-05
"417","Testing",2.17699291629253e-05
"418","ThankYou",2.17499750573681e-05
"419","FoxAndFriends",2.17300209518108e-05
"420","cryptocurrency",2.1700089793475e-05
"421","KAG",2.1700089793475e-05
"422","Modi",2.16402274768034e-05
"423","doctors",2.16102963184675e-05
"424","LockdownIreland",2.15105257906814e-05
"425","onpoli",2.13708470517809e-05
"426","disability",2.13459044198344e-05
"427","chinese",2.13159732614986e-05
"428","MilitaryChildMonth",2.13159732614986e-05
"429","PedsICU",2.13010076823306e-05
"430","Ethiopia",2.1291030629552e-05
"431","disinformation",2.12162027337125e-05
"432","USNSMercy",2.12062256809339e-05
"433","HerdImmunity",2.1176294522598e-05
"434","Tedros",2.11613289434301e-05
"435","Punjab",2.11164322059264e-05
"436","MakeChinaPay",2.11014666267585e-05
"437","Resist",2.10765239948119e-05
"438","ProjectAirBridge",2.1061558415644e-05
"439","torybrexit",2.09617878878579e-05
"440","sandiego",2.09567993614686e-05
"441","encinitas",2.09518108350793e-05
"442","science",2.08869599920184e-05
"443","Cdnpoli",2.08620173600718e-05
"444","Call",2.08470517809039e-05
"445","Chicago",2.07971665170109e-05
"446","WestBengal",2.07971665170109e-05
"447","EssentialWorkers",2.0767235358675e-05
"448","NWO",2.07373042003392e-05
"449","Karnataka",2.07223386211713e-05
"450","BBC",2.07023845156141e-05
"451","news",2.06973959892248e-05
"452","USSTheodoreRoosevelt",2.06973959892248e-05
"453","JulianAssange",2.06375336725531e-05
"454","fintech",2.06325451461638e-05
"455","FoxNews",2.06225680933852e-05
"456","TabligiJamaat",2.05876484086601e-05
"457","TN",2.05776713558815e-05
"458","DataScience",2.0552728723935e-05
"459","CoVid19",2.04429811433702e-05
"460","News",2.04330040905916e-05
"461","research",2.04330040905916e-05
"462","London",2.03382220891949e-05
"463","FakeNewsMedia",2.02883368253018e-05
"464","KingTrump",2.02334630350195e-05
"465","education",2.01835777711264e-05
"466","Auschwitz",2.01586351391799e-05
"467","cancer",2.01386810336227e-05
"468","Toronto",2.01287039808441e-05
"469","ThursdayThoughts",2.01087498752868e-05
"470","AmericansHome",2.0028933453058e-05
"471","nature",2.00239449266687e-05
"472","DACA",1.98343809238751e-05
"473","Ukraine",1.97944727127606e-05
"474","ARYNews",1.97196448169211e-05
"475","ClimateCrisis",1.97096677641425e-05
"476","MartialLaw",1.96996907113639e-05
"477","HKer",1.95799660780206e-05
"478","PiersMorgan",1.95799660780206e-05
"479","OurNHSPeople",1.95500349196847e-05
"480","9pm9minute",1.95101267085703e-05
"481","animals",1.94851840766238e-05
"482","Vietnam",1.94452758655093e-05
"483","BiggBoss13",1.94352988127307e-05
"484","newborn",1.94003791280056e-05
"485","ventilator",1.93654594432805e-05
"486","Somalia",1.93504938641125e-05
"487","Stayathome",1.93504938641125e-05
"488","Ramayana",1.93155741793874e-05
"489","SA",1.93105856529981e-05
"490","FireTrump",1.93055971266088e-05
"491","2019india",1.92956200738302e-05
"492","workingfromhome",1.92357577571585e-05
"493","CNN",1.91210216502045e-05
"494","Sindh",1.91110445974259e-05
"495","Palestine",1.90661478599222e-05
"496","Eurogroup",1.90561708071436e-05
"497","australia",1.90162625960291e-05
"498","Modis",1.89564002793575e-05
"499","Police",1.89414347001896e-05
"500","Solidarity",1.88965379626858e-05
"501","PlankTheC",1.88815723835179e-05
"502","food",1.87718248029532e-05
